0,"[380.9830283312816, 103.0, 1.0]"
1,"[101.0, 101.0, 0.0]"
2,"[101.0, 101.0, 0.0]"
3,"[101.0, 101.0, 0.0]"
4,"[101.0, 101.0, 0.0]"
5,"[101.0, 101.0, 0.0]"
6,"[6366658.614699141, 289.0, 10.0]"
7,"[24696.344933719985, 163.0, 5.0]"
8,"[31226.523934233355, 207.0, 5.0]"
9,"[232096.59642840474, 211.0, 7.0]"
10,"[155288413.5951311, 351.0, 13.0]"
11,"[841438.1523457674, 282.0, 8.0]"
12,"[319827.2491026814, 291.0, 7.0]"
13,"[5438301254.5508175, 612.0, 16.0]"
14,"[523535468754896.9, 984.0, 27.0]"
15,"[1.0761279903598164e+16, 1007.0, 30.0]"
16,"[3.126141032319469e+24, 1639.0, 49.0]"
17,"[3.3609519062694404e+16, 1157.0, 31.0]"
18,"[4.483740483312147e+23, 1737.0, 47.0]"
19,"[1.321916905734879e+16, 1237.0, 30.0]"
20,"[2.6594339535475334e+17, 1239.0, 33.0]"
21,"[3.1082269141817876e+16, 1070.0, 31.0]"
22,"[1.493969146497423e+16, 1398.0, 30.0]"
23,"[3.5613889689596476e+16, 1226.0, 31.0]"
24,"[5.125619419719603e+19, 1609.0, 38.0]"
25,"[2.708801976898294e+17, 1262.0, 33.0]"
26,"[486824140153372.75, 915.0, 27.0]"
27,"[1596667798980616.5, 1104.0, 28.0]"
28,"[3.424859375532985e+16, 1179.0, 31.0]"
29,"[5.8058750250163974e+26, 2051.0, 54.0]"
30,"[3.137651994502984e+21, 1804.0, 42.0]"
31,"[3.6340110931227656e+16, 1251.0, 31.0]"
32,"[3.4177940744735307e+20, 1452.0, 40.0]"
33,"[5.716693031474753e+18, 1326.0, 36.0]"
34,"[3.0628631720176024e+21, 1761.0, 42.0]"
35,"[2.8397345605677027e+17, 1323.0, 33.0]"
36,"[1.3777010007457405e+20, 1591.0, 39.0]"
37,"[4.5522126480915554e+19, 1429.0, 38.0]"
38,"[4.924927049649787e+19, 1546.0, 38.0]"
39,"[3.504886623203228e+20, 1489.0, 40.0]"
40,"[2.715008183713502e+21, 1561.0, 42.0]"
41,"[1.3707735287118209e+20, 1583.0, 39.0]"
42,"[2.4104474009958707e+17, 1123.0, 33.0]"
43,"[7.73947320949144e+21, 1637.0, 43.0]"
44,"[2.5113298834952512e+17, 1170.0, 33.0]"
45,"[551734025506792.2, 1037.0, 27.0]"
46,"[2.819364680204732e+21, 1621.0, 42.0]"
47,"[5.285016417213854e+26, 1867.0, 54.0]"
48,"[2.3488859228761943e+18, 1481.0, 35.0]"
49,"[1.273788920236948e+20, 1471.0, 39.0]"
50,"[8.68031326366908e+21, 1836.0, 43.0]"
51,"[1.0544620773375305e+21, 1648.0, 41.0]"
52,"[2.0369786181259505e+22, 1585.0, 44.0]"
53,"[4.628666884308629e+19, 1453.0, 38.0]"
54,"[2.455522552750913e+17, 1144.0, 33.0]"
55,"[2.615336182864851e+18, 1649.0, 35.0]"
56,"[8.839922926240958e+24, 1705.0, 50.0]"
57,"[2.209190059658365e+22, 1719.0, 44.0]"
58,"[1.1306290107255912e+16, 1058.0, 30.0]"
59,"[1.4218636349619773e+20, 1642.0, 39.0]"
60,"[1.720824595760076e+18, 1085.0, 35.0]"
61,"[9.072844124990334e+16, 1149.0, 32.0]"
62,"[4473858430152849.0, 1138.0, 29.0]"
63,"[8.088140624595832e+24, 1560.0, 50.0]"
64,"[4241909706621350.5, 1079.0, 29.0]"
65,"[1.2218328799825517e+20, 1411.0, 39.0]"
66,"[3.514302033876709e+20, 1493.0, 40.0]"
67,"[9.965004025944354e+24, 1922.0, 50.0]"
68,"[4.77201857721564e+19, 1498.0, 38.0]"
69,"[3.9660635037606625e+19, 1245.0, 38.0]"
70,"[5.587356085061297e+18, 1296.0, 36.0]"
71,"[3.0054670989474257e+21, 1728.0, 42.0]"
72,"[1.1975867278638336e+20, 1383.0, 39.0]"
73,"[2.438185777256486e+29, 2135.0, 60.0]"
74,"[6.5571626774899525e+22, 1877.0, 45.0]"
75,"[5.2219959687625065e+23, 2023.0, 47.0]"
76,"[1.6207573901586016e+19, 1383.0, 37.0]"
77,"[2.711529633830461e+21, 1559.0, 42.0]"
78,"[2.3060635596637317e+18, 1454.0, 35.0]"
79,"[1.6875565016835766e+19, 1440.0, 37.0]"
80,"[1.678913913562513e+23, 1768.0, 46.0]"
81,"[1.1573451971794024e+16, 1083.0, 30.0]"
82,"[1.2212926558573581e+28, 2148.0, 57.0]"
83,"[1.144521427681573e+16, 1071.0, 30.0]"
84,"[5.389039433893998e+18, 1250.0, 36.0]"
85,"[581528726980492.9, 1093.0, 27.0]"
86,"[540028964213552.6, 1015.0, 27.0]"
87,"[1.0462592224205514e+17, 1325.0, 32.0]"
88,"[3.514302033876709e+20, 1493.0, 40.0]"
89,"[9.984219068886478e+19, 1153.0, 39.0]"
90,"[3.3493323664033412e+16, 1153.0, 31.0]"
91,"[3534269533135423.0, 899.0, 29.0]"
92,"[2.3718115566344058e+17, 1105.0, 33.0]"
93,"[1.3014988083726259e+20, 1503.0, 39.0]"
94,"[24555416216788.9, 927.0, 24.0]"
95,"[4.3101075667374916e+19, 1353.0, 38.0]"
96,"[8.925816734744267e+20, 1395.0, 41.0]"
97,"[1.3549317046260527e+24, 1931.0, 48.0]"
98,"[2.3017215804817522e+22, 1791.0, 44.0]"
99,"[7.696922654277376e+21, 1628.0, 43.0]"
