0,3094861.322029158,0.1368339226755587,-11.212470688501126,-4.643856189774723
1,2383427246.4131246,6744628.858514524,-8.701741318587722,-8.466623484072857
2,53202743.525972925,8040968.9366082065,-8.26487561161208,-8.851066558130436
3,618145708.1304797,726251.2944540669,-6.248521541889117,-7.302880126880824
4,23207810448.985138,821389.7624485368,-9.15048530462154,-9.156345444490215
5,226297881203.31873,306536.6478566358,-5.187795175061039,-8.273019993449289
6,6874391725.946784,166582.3434730103,-5.399303670243018,-9.705117991976207
7,447738764.4677739,249963.81388931195,-6.671538532253076,-9.044670048754005
8,468989077.72267634,99613.64746430567,-5.592907160866591,-9.238273539377577
9,300527592.8563072,84654.6272553356,-5.804415656048568,-6.970449636776486
10,44866320.88497587,109105.91141514802,-7.698566421831654,-7.302880126880827
11,755924781.6277004,42147.87125969026,-7.1546274365453355,-9.779931133235355
12,304120063.76140785,47460.94397143466,-6.4941376164659275,-8.354948088336648
13,31767325805.186447,47370.11885407201,-7.249585096934223,-7.302880126880826
14,400080904.97747725,27568.264984498503,-8.497043083778236,-8.02251759823231
15,3910532912.9698806,51734.96604803671,-7.1546274365453355,-9.757865567990265
16,4008777324.0353208,11893.162494168284,-5.804415656048569,-8.730144563208075
17,2457092644.2000966,28795.760830206968,-6.705646111647906,-8.602987400198836
18,111443673.37040116,28095.684546112283,-6.348354641334886,-8.635186902819186
19,219131108618.00684,31676.04758210668,-7.085897117244775,-10.634228661813571
20,64835952.701218605,18503.949021358112,-6.494137616465927,-8.234026093414288
21,579029670360.7526,18380.374930293794,-5.066873180138678,-8.076953419470925
22,1714127766042243.8,18545.711731926156,-8.333174390578996,-8.273019993449289
23,1.9706795751589405e+34,9430.829908632915,-6.494137616465927,-8.678131979254836
24,1.667269383786482e+26,13519.512764585379,-6.0370130467071395,-8.635186902819186
25,1.5520797207257846e+26,6251.41597081679,-5.18779517506104,-7.302880126880825
26,3.223276750912432e+21,1436.1021433148144,-5.18779517506104,-9.156345444490217
27,5.3005417994788556e+20,6155.988111858857,-5.592907160866591,-7.940589503344944
28,1.0665586061771526e+16,7121.1258703009735,-8.514032867631407,-8.466623484072857
29,9.001190328525122e+16,14441.063184132136,-9.03417180869206,-8.635186902819186
30,4.3893368865573614e+20,9053.652600966467,-8.333174390578995,-7.496483617504396
31,2.182446017613802e+24,14262.814983033437,-7.577602550052085,-8.354948088336647
32,7.75518382575088e+18,8760.797965130623,-6.943118941363357,-9.156345444490217
33,4.300035488668506e+29,8123.46926054306,-8.47638410679406,-8.548551578960218
34,4.578083420785622e+20,9164.371348695493,-6.943118941363358,-9.161220883547097
35,1.8102501363640035e+19,4394.120598037632,-6.4941376164659275,-7.302880126880825
36,3.76616632447719e+30,3109.5081933526494,-5.18779517506104,-9.377100538858349
37,3.56583544467205e+20,13342.353117641736,-11.436923212457108,-8.799053974177193
38,8.124113184839781e+18,5911.987943004485,-7.917941089669808,-9.682379425218128
39,2.682938028490388e+22,5428.131528512961,-7.366094054870108,-7.496483617504397
40,3.95158388134507e+31,5063.362877118004,-5.804415656048568,-8.234026093414288
41,9.093741602788213e+26,2076.365270858532,-6.705646111647907,-9.57070402948192
42,9.798767560884874e+35,1509.5992131136563,-4.643856189774723,-9.560594968031022
43,7.3177363769238e+27,11780.123561882485,-7.443188587557795,-9.058162016325936
44,2.3144128472939646e+41,3527.1469029259642,-6.943118941363358,-8.022517598232309
45,4.211312084547355e+31,2914.3486358400783,-4.8553646849567,-10.183373334068797
46,3.911107916763851e+22,4290.793706132211,-5.18779517506104,-8.635186902819186
47,8.585742697382317e+27,3843.520725379931,-4.643856189774723,-7.496483617504397
48,7.213562262305821e+18,4068.9718653981654,-8.074026093414279,-7.302880126880825
49,2.5834382191882016e+33,4621.9501291632105,-6.0370130467071395,-8.799053974177196
50,1.4496671009715055e+35,621.1470259577052,-4.643856189774723,-9.488775934594555
51,9.792816453154442e+27,4101.494587901882,-5.59290716086659,-8.846653521143958
52,6.588991760847475e+28,6404.363697572884,-7.154627436545336,-8.397714073103735
53,2.1436436023781882e+41,3302.617787637286,-7.0380766017522465,-7.635310616985163
54,8.255455647836823e+28,2319.5304020218096,-4.855364684956701,-8.466623484072858
55,1.0277753193027705e+44,2313.4161372162957,-8.333174390578995,-9.156345444490213
