0,"[101.0, 101.0, 0.0]"
1,"[101.0, 101.0, 0.0]"
2,"[101.0, 101.0, 0.0]"
3,"[386.4195919881997, 105.0, 1.0]"
4,"[101.0, 101.0, 0.0]"
5,"[101.0, 101.0, 0.0]"
6,"[101.0, 101.0, 0.0]"
7,"[101.0, 101.0, 0.0]"
8,"[101.0, 101.0, 0.0]"
9,"[101.0, 101.0, 0.0]"
10,"[3898.3111092505924, 179.0, 3.0]"
11,"[4380.363995407097, 203.0, 3.0]"
12,"[5163.699935411416, 242.0, 3.0]"
13,"[9194.302155336221, 161.0, 4.0]"
14,"[29148.739706797285, 193.0, 5.0]"
15,"[92587.7649163436, 228.0, 6.0]"
16,"[296797.9527756838, 270.0, 7.0]"
17,"[84922.61783998164, 209.0, 6.0]"
18,"[6476790.943673175, 294.0, 10.0]"
19,"[102270.05596016925, 252.0, 6.0]"
20,"[3088183.9764062213, 381.0, 9.0]"
21,"[251835.993280117, 229.0, 7.0]"
22,"[195907.7022002656, 178.0, 7.0]"
23,"[2213050.91222808, 273.0, 9.0]"
24,"[5727891.106649747, 260.0, 10.0]"
25,"[2504761.9336207937, 309.0, 9.0]"
26,"[2132020.072952326, 263.0, 9.0]"
27,"[184045284.07571092, 416.0, 13.0]"
28,"[530349903.31666654, 441.0, 14.0]"
29,"[23890893.544363927, 399.0, 11.0]"
30,"[2128131824.4793441, 651.0, 15.0]"
31,"[3258685779355.617, 909.0, 22.0]"
32,"[163238494266277.53, 834.0, 26.0]"
33,"[3.936119129641339e+16, 1355.0, 31.0]"
34,"[3833050939718370.0, 975.0, 29.0]"
35,"[8.425187562096483e+17, 1444.0, 34.0]"
36,"[2.850671629152101e+21, 1639.0, 42.0]"
37,"[192206476461745.7, 982.0, 26.0]"
38,"[1051096142504.1221, 797.0, 21.0]"
39,"[1.271690475201714e+16, 1190.0, 30.0]"
40,"[3.3259938204070923e+20, 1413.0, 40.0]"
41,"[8.104283603706383e+17, 1389.0, 34.0]"
42,"[2.285014500333085e+22, 1778.0, 44.0]"
43,"[1.6240777751689567e+18, 1024.0, 35.0]"
44,"[1.442813497299808e+31, 2314.0, 64.0]"
45,"[4.218877203458213e+27, 2017.0, 56.0]"
46,"[2821326412127.5625, 787.0, 22.0]"
47,"[2.515688112132086e+25, 1785.0, 51.0]"
48,"[1.8224079007800905e+26, 1750.0, 53.0]"
49,"[23495851331595.16, 887.0, 24.0]"
50,"[68836683769065.9, 956.0, 25.0]"
51,"[3.570794497917593e+20, 1517.0, 40.0]"
52,"[2.8990751965920064e+16, 998.0, 31.0]"
53,"[3.090797604382639e+16, 1064.0, 31.0]"
54,"[2.755663831625246e+29, 2413.0, 60.0]"
55,"[1.1530706073467926e+16, 1079.0, 30.0]"
56,"[8.810272312164603e+17, 1510.0, 34.0]"
57,"[3405667206047.012, 950.0, 22.0]"
58,"[4.717863493228547e+19, 1481.0, 38.0]"
59,"[9.296177012756621e+24, 1793.0, 50.0]"
60,"[1.4402825976174414e+19, 1229.0, 37.0]"
61,"[4.9612833672573095e+23, 1922.0, 47.0]"
62,"[3.387095870968163e+16, 1166.0, 31.0]"
63,"[1048458511035.1556, 795.0, 21.0]"
64,"[1.9577867734094687e+26, 1880.0, 53.0]"
65,"[2.861311692027185e+16, 985.0, 31.0]"
66,"[6.177994807016078e+18, 1433.0, 36.0]"
67,"[7.159075580811905e+17, 1227.0, 34.0]"
68,"[9.001777460825922e+16, 1140.0, 32.0]"
69,"[4.2941796008589345e+19, 1348.0, 38.0]"
70,"[2.8161237667912522e+17, 1312.0, 33.0]"
71,"[99771608157.42168, 559.0, 19.0]"
72,"[6.001234313584355e+18, 1392.0, 36.0]"
73,"[205907549121764.4, 1052.0, 26.0]"
74,"[3.1895636932444804e+16, 1098.0, 31.0]"
75,"[1.1413154853071156e+16, 1068.0, 30.0]"
76,"[7.7884392654568e+25, 2033.0, 52.0]"
77,"[1307416386122321.5, 904.0, 28.0]"
78,"[3.7967643540811324e+20, 1613.0, 40.0]"
79,"[202188686542616.47, 1033.0, 26.0]"
80,"[4568210453284306.0, 1162.0, 29.0]"
81,"[3970647640118411.5, 1010.0, 29.0]"
82,"[7.30451197841434e+21, 1545.0, 43.0]"
83,"[4.176312653357613e+19, 1311.0, 38.0]"
84,"[6.452359864317497e+22, 1847.0, 45.0]"
85,"[9.443970037848933e+16, 1196.0, 32.0]"
86,"[1.2875710398699153e+24, 1835.0, 48.0]"
87,"[5.682203179097831e+18, 1318.0, 36.0]"
88,"[7.456641069500908e+17, 1278.0, 34.0]"
89,"[68116634775692.04, 946.0, 25.0]"
90,"[3113616763341010.5, 792.0, 29.0]"
91,"[24158079384841.246, 912.0, 24.0]"
92,"[2.7876400385400852e+29, 2441.0, 60.0]"
93,"[4434545087181408.5, 1128.0, 29.0]"
94,"[7.742537323339361e+17, 1327.0, 34.0]"
95,"[1.1413154853071156e+16, 1068.0, 30.0]"
96,"[9.572058663209621e+20, 1496.0, 41.0]"
97,"[3.7326772423729105e+24, 1957.0, 49.0]"
98,"[2.5428199645029723e+21, 1462.0, 42.0]"
99,"[5.439266003650429e+22, 1557.0, 45.0]"
