0,"[1.0, 23.0, 0.0]"
1,"[2.718281828459045, 44.0, 1.0]"
2,"[2.718281828459045, 26.0, 1.0]"
3,"[1.0, 23.0, 0.0]"
4,"[1.0, 23.0, 0.0]"
5,"[2.718281828459045, 25.0, 1.0]"
6,"[2.718281828459045, 23.0, 1.0]"
7,"[1.0, 23.0, 0.0]"
8,"[2.718281828459045, 25.0, 1.0]"
9,"[2.718281828459045, 23.0, 1.0]"
10,"[1.0, 25.0, 0.0]"
11,"[1.0, 23.0, 0.0]"
12,"[2.718281828459045, 23.0, 1.0]"
13,"[1.0, 23.0, 0.0]"
14,"[1.0, 23.0, 0.0]"
15,"[1.0, 23.0, 0.0]"
16,"[2.718281828459045, 23.0, 1.0]"
17,"[1.0, 23.0, 0.0]"
18,"[2.718281828459045, 23.0, 1.0]"
19,"[2.718281828459045, 23.0, 1.0]"
20,"[1.0, 23.0, 0.0]"
21,"[1.0, 43.0, 0.0]"
22,"[2.718281828459045, 23.0, 1.0]"
23,"[1.0, 23.0, 0.0]"
24,"[1.0, 23.0, 0.0]"
25,"[1.0, 23.0, 0.0]"
26,"[1.0, 23.0, 0.0]"
27,"[1.0, 23.0, 0.0]"
28,"[2.718281828459045, 23.0, 1.0]"
29,"[1.0, 23.0, 0.0]"
30,"[1.0, 23.0, 0.0]"
31,"[1.0, 23.0, 0.0]"
32,"[1.0, 23.0, 0.0]"
33,"[2.718281828459045, 23.0, 1.0]"
34,"[2.718281828459045, 23.0, 1.0]"
35,"[1.0, 23.0, 0.0]"
36,"[2.718281828459045, 23.0, 1.0]"
37,"[1.0, 23.0, 0.0]"
38,"[2.718281828459045, 23.0, 1.0]"
39,"[1.0, 23.0, 0.0]"
40,"[2.718281828459045, 23.0, 1.0]"
41,"[2.718281828459045, 23.0, 1.0]"
42,"[1.0, 23.0, 0.0]"
43,"[2.718281828459045, 23.0, 1.0]"
44,"[1.0, 23.0, 0.0]"
45,"[1.0, 23.0, 0.0]"
46,"[1.0, 23.0, 0.0]"
47,"[1.0, 23.0, 0.0]"
48,"[1.0, 23.0, 0.0]"
49,"[1.0, 23.0, 0.0]"
50,"[1.0, 23.0, 0.0]"
51,"[1.0, 23.0, 0.0]"
52,"[2.718281828459045, 23.0, 1.0]"
53,"[1.0, 23.0, 0.0]"
54,"[1.0, 23.0, 0.0]"
55,"[1.0, 23.0, 0.0]"
56,"[2.718281828459045, 23.0, 1.0]"
57,"[1.0, 23.0, 0.0]"
58,"[2.718281828459045, 23.0, 1.0]"
59,"[1.0, 23.0, 0.0]"
60,"[2.718281828459045, 23.0, 1.0]"
61,"[1.0, 23.0, 0.0]"
62,"[1.0, 23.0, 0.0]"
63,"[1.0, 23.0, 0.0]"
64,"[1.0, 23.0, 0.0]"
65,"[1.0, 23.0, 0.0]"
66,"[2.718281828459045, 23.0, 1.0]"
67,"[2.718281828459045, 23.0, 1.0]"
68,"[2.718281828459045, 23.0, 1.0]"
69,"[1.0, 23.0, 0.0]"
70,"[1.0, 23.0, 0.0]"
71,"[2.718281828459045, 23.0, 1.0]"
72,"[1.0, 23.0, 0.0]"
73,"[1.0, 23.0, 0.0]"
74,"[1.0, 23.0, 0.0]"
75,"[2.718281828459045, 23.0, 1.0]"
76,"[1.0, 23.0, 0.0]"
77,"[1.0, 23.0, 0.0]"
78,"[1.0, 23.0, 0.0]"
79,"[1.0, 23.0, 0.0]"
80,"[1.0, 23.0, 0.0]"
81,"[1.0, 23.0, 0.0]"
82,"[2.718281828459045, 23.0, 1.0]"
83,"[2.718281828459045, 23.0, 1.0]"
84,"[1.0, 23.0, 0.0]"
85,"[2.718281828459045, 23.0, 1.0]"
86,"[1.0, 23.0, 0.0]"
87,"[1.0, 23.0, 0.0]"
88,"[2.718281828459045, 23.0, 1.0]"
89,"[1.0, 23.0, 0.0]"
90,"[1.0, 23.0, 0.0]"
91,"[1.0, 23.0, 0.0]"
92,"[1.0, 23.0, 0.0]"
93,"[1.0, 23.0, 0.0]"
94,"[1.0, 23.0, 0.0]"
95,"[1.0, 23.0, 0.0]"
96,"[2.718281828459045, 23.0, 1.0]"
97,"[1.0, 23.0, 0.0]"
98,"[1.0, 24.0, 0.0]"
99,"[1.0, 23.0, 0.0]"
