0,"[101.0, 101.0, 0.0]"
1,"[101.0, 101.0, 0.0]"
2,"[101.0, 101.0, 0.0]"
3,"[427.1938194150854, 120.0, 1.0]"
4,"[101.0, 101.0, 0.0]"
5,"[397.2927193020359, 109.0, 1.0]"
6,"[101.0, 101.0, 0.0]"
7,"[402.729282958954, 111.0, 1.0]"
8,"[101.0, 101.0, 0.0]"
9,"[101.0, 101.0, 0.0]"
10,"[101.0, 101.0, 0.0]"
11,"[402.729282958954, 111.0, 1.0]"
12,"[101.0, 101.0, 0.0]"
13,"[389.1378738166588, 106.0, 1.0]"
14,"[101.0, 101.0, 0.0]"
15,"[101.0, 101.0, 0.0]"
16,"[101.0, 101.0, 0.0]"
17,"[101.0, 101.0, 0.0]"
18,"[101.0, 101.0, 0.0]"
19,"[101.0, 101.0, 0.0]"
20,"[101.0, 101.0, 0.0]"
21,"[101.0, 101.0, 0.0]"
22,"[421.75725575816733, 118.0, 1.0]"
23,"[413.60241027279017, 115.0, 1.0]"
24,"[391.85615564511784, 107.0, 1.0]"
25,"[400.01100113049495, 110.0, 1.0]"
26,"[424.4755375866264, 119.0, 1.0]"
27,"[101.0, 101.0, 0.0]"
28,"[101.0, 101.0, 0.0]"
29,"[424.4755375866264, 119.0, 1.0]"
30,"[101.0, 101.0, 0.0]"
31,"[101.0, 101.0, 0.0]"
32,"[101.0, 101.0, 0.0]"
33,"[166.2387638830171, 24.0, 1.0]"
34,"[383.7013101597407, 104.0, 1.0]"
35,"[101.0, 101.0, 0.0]"
36,"[101.0, 101.0, 0.0]"
37,"[101.0, 101.0, 0.0]"
38,"[389.1378738166588, 106.0, 1.0]"
39,"[386.4195919881997, 105.0, 1.0]"
40,"[101.0, 101.0, 0.0]"
41,"[410.88412844433117, 114.0, 1.0]"
42,"[394.5744374735769, 108.0, 1.0]"
43,"[405.44756478741306, 112.0, 1.0]"
44,"[416.3206921012492, 116.0, 1.0]"
45,"[389.1378738166588, 106.0, 1.0]"
46,"[101.0, 101.0, 0.0]"
47,"[416.3206921012492, 116.0, 1.0]"
48,"[101.0, 101.0, 0.0]"
49,"[101.0, 101.0, 0.0]"
50,"[101.0, 101.0, 0.0]"
51,"[421.75725575816733, 118.0, 1.0]"
52,"[421.75725575816733, 118.0, 1.0]"
53,"[101.0, 101.0, 0.0]"
54,"[101.0, 101.0, 0.0]"
55,"[427.1938194150854, 120.0, 1.0]"
56,"[101.0, 101.0, 0.0]"
57,"[400.01100113049495, 110.0, 1.0]"
58,"[416.3206921012492, 116.0, 1.0]"
59,"[101.0, 101.0, 0.0]"
60,"[101.0, 101.0, 0.0]"
61,"[101.0, 101.0, 0.0]"
62,"[386.4195919881997, 105.0, 1.0]"
63,"[380.9830283312816, 103.0, 1.0]"
64,"[400.01100113049495, 110.0, 1.0]"
65,"[394.5744374735769, 108.0, 1.0]"
66,"[101.0, 101.0, 0.0]"
67,"[101.0, 101.0, 0.0]"
68,"[380.9830283312816, 103.0, 1.0]"
69,"[389.1378738166588, 106.0, 1.0]"
70,"[101.0, 101.0, 0.0]"
71,"[427.1938194150854, 120.0, 1.0]"
72,"[394.5744374735769, 108.0, 1.0]"
73,"[101.0, 101.0, 0.0]"
74,"[1221.6897416524298, 138.0, 2.0]"
75,"[429.91210124354444, 121.0, 1.0]"
76,"[416.3206921012492, 116.0, 1.0]"
77,"[419.0389739297083, 117.0, 1.0]"
78,"[101.0, 101.0, 0.0]"
79,"[402.729282958954, 111.0, 1.0]"
80,"[101.0, 101.0, 0.0]"
81,"[397.2927193020359, 109.0, 1.0]"
82,"[101.0, 101.0, 0.0]"
83,"[391.85615564511784, 107.0, 1.0]"
84,"[397.2927193020359, 109.0, 1.0]"
85,"[405.44756478741306, 112.0, 1.0]"
86,"[397.2927193020359, 109.0, 1.0]"
87,"[408.1658466158721, 113.0, 1.0]"
88,"[427.1938194150854, 120.0, 1.0]"
89,"[101.0, 101.0, 0.0]"
90,"[101.0, 101.0, 0.0]"
91,"[101.0, 101.0, 0.0]"
92,"[101.0, 101.0, 0.0]"
93,"[101.0, 101.0, 0.0]"
94,"[101.0, 101.0, 0.0]"
95,"[101.0, 101.0, 0.0]"
96,"[101.0, 101.0, 0.0]"
97,"[101.0, 101.0, 0.0]"
98,"[101.0, 101.0, 0.0]"
99,"[101.0, 101.0, 0.0]"
