0,1520.9999999999998,0.14253134386466085,-11.920402727045301,-4.643856189774723
1,468.0233333333333,18871901.74870335,-4.33923093517554,-7.707992112686377
2,5866025.065265962,5938433.168372293,-7.44242793392499,-8.354948088336648
3,4510189.900003287,4501529.966917886,-8.81297515758508,-7.181958131958465
4,4.715375920725454e+30,15423720.620489344,-5.278381675320658,-7.940589503344947
5,4.936983523414209e+23,14779094.946619498,-8.490232823405742,-7.302880126880824
6,1.079094775109518e+28,2287285.473772374,-7.1546274365453355,-8.687378578440985
7,2.4455250663750354e+50,1711000.9347146396,-4.855364684956701,-7.635310616985165
8,1.6437488434298714e+44,480685.30064355093,-4.643856189774723,-8.923748053831646
9,9.922336036327782e+44,848583.5107075791,-4.643856189774723,-8.466623484072858
10,3.448329009756364e+32,444704.4607721124,-5.399303670243018,-7.635310616985164
11,2.3474371869500526e+43,521224.0925083339,-4.643856189774723,-8.678131979254838
12,2.334537974506666e+41,147508.48494717092,-4.855364684956701,-8.186205577921756
13,5.783487728580439e+31,341930.41295546317,-4.643856189774723,-8.273019993449285
14,3.572007747317062e+32,142518.70903370323,-4.643856189774723,-7.940589503344945
15,7.936315475851618e+38,101021.14534263848,-4.643856189774723,-8.354948088336647
16,2.9019503151584953e+50,23175.774963378735,-4.643856189774723,-7.828914107608736
17,5.779284663970203e+39,56087.947805994634,-4.643856189774723,-7.302880126880825
18,8.329130372584992e+29,56275.1155399888,-4.643856189774723,-8.466623484072858
19,1.686393075309433e+43,72937.78558548256,-4.643856189774723,-8.635186902819186
20,1.1175126509682563e+54,39224.44840943989,-4.643856189774723,-9.058162016325934
21,1.1272809866837205e+46,53224.39285512947,-4.643856189774723,-7.707992112686376
22,5.868972845592158e+38,84627.52247114164,-4.643856189774723,-7.302880126880824
23,1.4307631038417524e+52,23656.647892735087,-4.643856189774723,-7.302880126880827
24,4.704737680959636e+39,32284.91919727258,-4.643856189774723,-8.923748053831645
25,7.875058207642164e+37,9754.439834088627,-4.643856189774723,-8.397714073103733
26,2.2185979183085884e+50,30546.94709302297,-4.643856189774723,-7.8289141076087345
27,8.16003254484336e+37,26217.44199119291,-4.643856189774723,-7.828914107608736
28,7.386222120510293e+45,19807.347833245636,-4.643856189774723,-9.372729378729074
29,4.353352409769046e+39,29846.113698919118,-4.643856189774723,-7.496483617504397
30,3.885536937572098e+48,6858.703237742136,-4.643856189774723,-9.044670048754005
31,7.457451636398981e+37,9722.917792750224,-4.643856189774723,-8.354948088336645
32,3.724248358191504e+40,10131.418243890037,-4.643856189774723,-7.707992112686376
33,1.0577020787222032e+46,9307.75709788166,-4.643856189774723,-7.302880126880825
34,4.378748936447868e+48,14865.447857475223,-4.643856189774723,-8.851066558130436
35,2.9516212278311244e+41,29956.892009604857,-4.643856189774723,-8.7600600741422
36,9.612952529250107e+36,52353.85229753647,-4.643856189774723,-8.397714073103735
37,1.6509184320690462e+44,8947.798027975647,-4.643856189774723,-7.828914107608734
38,8.749002113486858e+52,37147.60265207671,-4.643856189774723,-6.970449636776486
39,1.3867230730179996e+60,44405.41895809429,-4.643856189774723,-8.923748053831643
40,5.935122603872759e+46,12831.582079253625,-4.643856189774723,-8.67813197925484
41,1.7633777444756106e+38,11954.402340606504,-4.643856189774723,-7.6353106169851666
42,7.173624317837644e+46,12715.023782044804,-4.643856189774723,-7.514388622062804
43,1.1859494159641109e+36,5341.144973633406,-4.643856189774723,-7.940589503344947
44,1.4792979488691978e+58,6957.663137192919,-4.8553646849567,-7.496483617504397
45,8.303217002117148e+29,18142.997460086077,-4.643856189774723,-7.940589503344947
46,1.2583224027316628e+37,7073.787594561941,-4.643856189774723,-6.970449636776486
47,5.981970115821408e+46,2815.48581385244,-4.643856189774723,-7.707992112686376
48,2.823597222968157e+36,10783.326379640088,-4.643856189774723,-7.828914107608736
49,1.0705288408200715e+36,5248.695597186735,-4.643856189774723,-8.186205577921756
50,1.3062868761889616e+36,6594.91596704254,-4.643856189774723,-7.4964836175043965
51,4.412271287537474e+39,2086.168860376753,-4.643856189774723,-7.707992112686375
52,8.575335325465151e+68,4301.087445121938,-4.643856189774723,-9.058162016325934
53,5.27064074128714e+48,2427.0287660851423,-4.643856189774723,-7.302880126880827
54,9.431216730459646e+45,4379.495400948091,-4.643856189774723,-7.302880126880825
55,1.2360341562515285e+37,4055.462949960827,-4.643856189774723,-8.02251759823231
56,7.44171116136297e+37,5697.619479142298,-4.643856189774723,-8.354948088336647
57,2.6111967509992166e+41,4197.084576036547,-4.643856189774723,-6.970449636776486
58,6.314869015779482e+38,4272.3241386757045,-4.643856189774723,-8.466623484072858
59,4.8042884240361935e+47,4722.409170706642,-4.643856189774723,-8.466623484072857
60,3.3922356174248884e+56,6436.172521185611,-4.643856189774723,-8.923748053831645
61,7.084312918813225e+53,4370.515390655618,-4.643856189774723,-8.354948088336648
62,2.4613222635466027e+33,4197.168284226236,-4.643856189774723,-8.518636068026096
63,6.759025504985044e+38,3719.135484035303,-4.8553646849567,-7.940589503344947
64,6.925942521183582e+45,3547.1466058032383,-4.643856189774723,-7.4964836175043965
65,4.5059618735968317e+39,3603.516194255449,-4.643856189774723,-7.302880126880827
66,8.47803479253721e+52,2505.004970066876,-4.643856189774723,-8.273019993449287
67,2.3759104046681247e+35,3353.0879920515376,-4.643856189774723,-6.970449636776486
68,5.138190205714537e+39,4154.894068821345,-4.643856189774723,-7.514388622062804
69,4.0468058433595946e+40,2017.4858416656323,-4.643856189774723,-9.058162016325937
70,4.466127173314185e+55,2111.4142433977804,-4.643856189774723,-7.828914107608735
71,4.627858683966113e+63,3710.571212284894,-4.643856189774723,-7.828914107608737
72,9.617290482168747e+36,3451.7780158336404,-4.855364684956701,-8.799053974177196
73,1.759563565136694e+52,3696.0992595815665,-4.643856189774723,-8.234026093414288
74,2.066917865581359e+43,3667.1645934786084,-5.066873180138679,-8.397714073103735
75,9.712060353879894e+44,5629.85031202528,-4.643856189774723,-10.522553266077365
76,2.6630407012445166e+40,6351.751082536535,-4.643856189774723,-9.325087954905106
77,2.0653067548611694e+51,3609.841007289462,-4.643856189774723,-8.466623484072858
78,1.422425533257539e+44,2514.7545544625414,-4.643856189774723,-7.181958131958465
79,6.156592668263172e+54,668.7024896164895,-4.643856189774723,-7.940589503344945
80,4.070351798782071e+33,1372.3995498457032,-4.643856189774723,-7.302880126880825
81,1.0237591570800071e+38,1555.4876835611888,-4.643856189774723,-7.496483617504397
82,2.7379317635764342e+34,2565.963684374007,-4.643856189774723,-8.635186902819184
83,1.920419161675197e+43,1388.8870352653378,-4.643856189774723,-7.828914107608736
84,2.7916350761898914e+64,789.5927309361128,-4.643856189774723,-8.040422602790715
85,8.81874303362949e+45,4497.955177768097,-4.643856189774723,-7.940589503344949
86,8.237189008245943e+45,4498.384902609431,-4.643856189774723,-7.940589503344947
87,1.885280817425283e+35,5606.471769493165,-4.643856189774723,-8.273019993449285
88,1.3489979793810009e+28,2524.1461300417786,-4.643856189774723,-7.828914107608736
89,5.338285691795629e+39,3130.7236133764877,-4.855364684956701,-6.970449636776486
90,8.02437570974689e+37,2189.043693919946,-4.643856189774723,-7.8289141076087345
91,1.5790356149978662e+43,1705.7044696722267,-4.643856189774723,-8.466623484072857
92,2.2464054209080135e+42,1287.908781786757,-4.643856189774723,-9.488775934594555
93,1.690658696310406e+44,909.2355062043735,-4.643856189774723,-10.299924168861882
94,9.656942771671347e+37,1749.0689462891253,-4.643856189774723,-8.967617392923522
95,2.675254871599386e+49,1415.8896346201154,-4.855364684956701,-8.152097998526925
96,2.145872520888172e+35,3781.0745364171994,-4.643856189774723,-7.496483617504398
97,6.068695623017548e+31,3385.739398488209,-4.643856189774723,-7.828914107608738
98,5.892347767309227e+29,1000.9536455515225,-4.643856189774723,-7.828914107608735
99,1.5484510636690833e+28,1226.0117583367116,-4.643856189774723,-7.302880126880827
